2024-11-25 18:48:05,277 | __main__ | DEBUG | account info: "{\"accounts\":[\"DU3232524\"],\"acctProps\":{\"DU3232524\":{\"hasChildAccounts\":false,\"supportsCashQty\":true,\"liteUnderPro\":false,\"noFXConv\":false,\"isProp\":false,\"supportsFractions\":true,\"allowCustomerTime\":false}},\"aliases\":{\"DU3232524\":\"DU3232524\"},\"allowFeatures\":{\"showGFIS\":true,\"showEUCostReport\":false,\"allowEventContract\":true,\"allowFXConv\":true,\"allowFinancialLens\":true,\"allowMTA\":true,\"allowTypeAhead\":true,\"allowEventTrading\":true,\"snapshotRefreshTimeout\":30,\"liteUser\":false,\"showWebNews\":true,\"research\":true,\"debugPnl\":true,\"showTaxOpt\":true,\"showImpactDashboard\":true,\"allowDynAccount\":false,\"allowCrypto\":false,\"allowFA\":false,\"allowLiteUnderPro\":false,\"allowedAssetTypes\":\"STK,CFD,OPT,FOP,WAR,FUT,BAG,PDC,CASH,IND,BOND,BILL,FUND,SLB,News,CMDTY,IOPT,ICU,ICS,PHYSS,CRYPTO\"},\"chartPeriods\":{\"STK\":[\"*\"],\"CFD\":[\"*\"],\"OPT\":[\"2h\",\"1d\",\"2d\",\"1w\",\"1m\"],\"FOP\":[\"2h\",\"1d\",\"2d\",\"1w\",\"1m\"],\"WAR\":[\"*\"],\"IOPT\":[\"*\"],\"FUT\":[\"*\"],\"CASH\":[\"*\"],\"IND\":[\"*\"],\"BOND\":[\"*\"],\"FUND\":[\"*\"],\"CMDTY\":[\"*\"],\"PHYSS\":[\"*\"],\"CRYPTO\":[\"*\"]},\"groups\":[],\"profiles\":[],\"selectedAccount\":\"DU3232524\",\"serverInfo\":{\"serverName\":\"JifH13076\",\"serverVersion\":\"Build 10.32.1b, Nov 22, 2024 1:27:16 PM\"},\"sessionId\":\"67439f10.00000005\",\"isFT\":false,\"isPaper\":true}"
2024-11-25 18:48:05,513 | __main__ | DEBUG | order search status: 200
2024-11-25 18:48:05,513 | __main__ | INFO | order info: {"orders":[],"snapshot":true}
2024-11-25 18:48:05,792 | __main__ | DEBUG | trades request status: 200
2024-11-25 18:48:05,793 | __main__ | INFO | trades info: []
2024-11-25 18:48:05,795 | __main__ | DEBUG | order data: [{"acctId": "DU3232524", "orderType": "LMT", "quantity": 1, "price": 2.5, "tif": "GTC", "outsideRTH": false, "listingExchange": "SMART", "side": "Buy", "conid": 734452809}]
2024-11-25 18:48:05,796 | __main__ | DEBUG | order detail data: [{'acctId': 'DU3232524', 'orderType': 'LMT', 'quantity': 1, 'price': 2.5, 'tif': 'GTC', 'outsideRTH': False, 'listingExchange': 'SMART', 'side': 'Buy', 'conid': 734452809}]
2024-11-25 18:48:06,070 | __main__ | DEBUG | order submit status: 400
2024-11-25 18:48:44,935 | __main__ | DEBUG | account request status: 200
2024-11-25 18:48:44,936 | __main__ | INFO | account info: {"accounts":["DU3232524"],"acctProps":{"DU3232524":{"hasChildAccounts":false,"supportsCashQty":true,"liteUnderPro":false,"noFXConv":false,"isProp":false,"supportsFractions":true,"allowCustomerTime":false}},"aliases":{"DU3232524":"DU3232524"},"allowFeatures":{"showGFIS":true,"showEUCostReport":false,"allowEventContract":true,"allowFXConv":true,"allowFinancialLens":true,"allowMTA":true,"allowTypeAhead":true,"allowEventTrading":true,"snapshotRefreshTimeout":30,"liteUser":false,"showWebNews":true,"research":true,"debugPnl":true,"showTaxOpt":true,"showImpactDashboard":true,"allowDynAccount":false,"allowCrypto":false,"allowFA":false,"allowLiteUnderPro":false,"allowedAssetTypes":"STK,CFD,OPT,FOP,WAR,FUT,BAG,PDC,CASH,IND,BOND,BILL,FUND,SLB,News,CMDTY,IOPT,ICU,ICS,PHYSS,CRYPTO"},"chartPeriods":{"STK":["*"],"CFD":["*"],"OPT":["2h","1d","2d","1w","1m"],"FOP":["2h","1d","2d","1w","1m"],"WAR":["*"],"IOPT":["*"],"FUT":["*"],"CASH":["*"],"IND":["*"],"BOND":["*"],"FUND":["*"],"CMDTY":["*"],"PHYSS":["*"],"CRYPTO":["*"]},"groups":[],"profiles":[],"selectedAccount":"DU3232524","serverInfo":{"serverName":"JifH13076","serverVersion":"Build 10.32.1b, Nov 22, 2024 1:27:16 PM"},"sessionId":"67439f10.00000005","isFT":false,"isPaper":true}
2024-11-25 18:48:44,938 | __main__ | DEBUG | account info: "{\"accounts\":[\"DU3232524\"],\"acctProps\":{\"DU3232524\":{\"hasChildAccounts\":false,\"supportsCashQty\":true,\"liteUnderPro\":false,\"noFXConv\":false,\"isProp\":false,\"supportsFractions\":true,\"allowCustomerTime\":false}},\"aliases\":{\"DU3232524\":\"DU3232524\"},\"allowFeatures\":{\"showGFIS\":true,\"showEUCostReport\":false,\"allowEventContract\":true,\"allowFXConv\":true,\"allowFinancialLens\":true,\"allowMTA\":true,\"allowTypeAhead\":true,\"allowEventTrading\":true,\"snapshotRefreshTimeout\":30,\"liteUser\":false,\"showWebNews\":true,\"research\":true,\"debugPnl\":true,\"showTaxOpt\":true,\"showImpactDashboard\":true,\"allowDynAccount\":false,\"allowCrypto\":false,\"allowFA\":false,\"allowLiteUnderPro\":false,\"allowedAssetTypes\":\"STK,CFD,OPT,FOP,WAR,FUT,BAG,PDC,CASH,IND,BOND,BILL,FUND,SLB,News,CMDTY,IOPT,ICU,ICS,PHYSS,CRYPTO\"},\"chartPeriods\":{\"STK\":[\"*\"],\"CFD\":[\"*\"],\"OPT\":[\"2h\",\"1d\",\"2d\",\"1w\",\"1m\"],\"FOP\":[\"2h\",\"1d\",\"2d\",\"1w\",\"1m\"],\"WAR\":[\"*\"],\"IOPT\":[\"*\"],\"FUT\":[\"*\"],\"CASH\":[\"*\"],\"IND\":[\"*\"],\"BOND\":[\"*\"],\"FUND\":[\"*\"],\"CMDTY\":[\"*\"],\"PHYSS\":[\"*\"],\"CRYPTO\":[\"*\"]},\"groups\":[],\"profiles\":[],\"selectedAccount\":\"DU3232524\",\"serverInfo\":{\"serverName\":\"JifH13076\",\"serverVersion\":\"Build 10.32.1b, Nov 22, 2024 1:27:16 PM\"},\"sessionId\":\"67439f10.00000005\",\"isFT\":false,\"isPaper\":true}"
2024-11-25 18:48:45,221 | __main__ | DEBUG | order search status: 200
2024-11-25 18:48:45,221 | __main__ | INFO | order info: {"orders":[],"snapshot":true}
2024-11-25 18:48:45,484 | __main__ | DEBUG | trades request status: 200
2024-11-25 18:48:45,485 | __main__ | INFO | trades info: []
2024-11-25 18:48:45,490 | __main__ | DEBUG | order data: [{"acctId": "DU3232524", "orderType": "LMT", "quantity": 1, "price": 2.5, "tif": "GTC", "outsideRTH": false, "listingExchange": "SMART", "side": "Buy", "conid": 734452809}]
2024-11-25 18:48:45,490 | __main__ | DEBUG | order detail data: [{'acctId': 'DU3232524', 'orderType': 'LMT', 'quantity': 1, 'price': 2.5, 'tif': 'GTC', 'outsideRTH': False, 'listingExchange': 'SMART', 'side': 'Buy', 'conid': 734452809}]
2024-11-25 18:48:45,747 | __main__ | DEBUG | order submit status: 400
2024-11-26 08:23:35,351 | __main__ | DEBUG | account request status: 400
2024-11-26 08:23:35,355 | __main__ | INFO | account info: {"error":"Bad Request: no bridge","statusCode":400}
2024-11-26 08:23:35,359 | __main__ | DEBUG | account info: "{\"error\":\"Bad Request: no bridge\",\"statusCode\":400}"
2024-11-26 08:23:35,665 | __main__ | DEBUG | order search status: 400
2024-11-26 08:23:35,667 | __main__ | INFO | order info: {"error":"Bad Request: no bridge","statusCode":400}
2024-11-26 08:23:35,946 | __main__ | DEBUG | trades request status: 400
2024-11-26 08:23:35,946 | __main__ | INFO | trades info: {"error":"Bad Request: no bridge","statusCode":400}
2024-11-26 08:23:35,947 | __main__ | DEBUG | order data: {"orders": [{"orderType": "LMT", "quantity": 1, "price": 2.5, "tif": "GTC", "outsideRTH": false, "listingExchange": "SMART", "side": "Buy", "conid": 734452809}]}
2024-11-26 08:23:35,947 | __main__ | DEBUG | order detail data: {'orders': [{'orderType': 'LMT', 'quantity': 1, 'price': 2.5, 'tif': 'GTC', 'outsideRTH': False, 'listingExchange': 'SMART', 'side': 'Buy', 'conid': 734452809}]}
2024-11-26 08:23:36,202 | __main__ | DEBUG | order submit status: 400
2024-11-26 08:24:01,007 | __main__ | DEBUG | account request status: 200
2024-11-26 08:24:01,008 | __main__ | INFO | account info: {"accounts":["DU3232524"],"acctProps":{"DU3232524":{"hasChildAccounts":false,"supportsCashQty":true,"liteUnderPro":false,"noFXConv":false,"isProp":false,"supportsFractions":true,"allowCustomerTime":false}},"aliases":{"DU3232524":"DU3232524"},"allowFeatures":{"showGFIS":true,"showEUCostReport":false,"allowEventContract":true,"allowFXConv":true,"allowFinancialLens":true,"allowMTA":true,"allowTypeAhead":true,"allowEventTrading":true,"snapshotRefreshTimeout":30,"liteUser":false,"showWebNews":true,"research":true,"debugPnl":true,"showTaxOpt":true,"showImpactDashboard":true,"allowDynAccount":false,"allowCrypto":false,"allowFA":false,"allowLiteUnderPro":false,"allowedAssetTypes":"STK,CFD,OPT,FOP,WAR,FUT,BAG,PDC,CASH,IND,BOND,BILL,FUND,SLB,News,CMDTY,IOPT,ICU,ICS,PHYSS,CRYPTO"},"chartPeriods":{"STK":["*"],"CFD":["*"],"OPT":["2h","1d","2d","1w","1m"],"FOP":["2h","1d","2d","1w","1m"],"WAR":["*"],"IOPT":["*"],"FUT":["*"],"CASH":["*"],"IND":["*"],"BOND":["*"],"FUND":["*"],"CMDTY":["*"],"PHYSS":["*"],"CRYPTO":["*"]},"groups":[],"profiles":[],"selectedAccount":"DU3232524","serverInfo":{"serverName":"JifH01031","serverVersion":"Build 10.32.1b, Nov 22, 2024 1:27:16 PM"},"sessionId":"67446bf6.00000005","isFT":false,"isPaper":true}
2024-11-26 08:24:01,011 | __main__ | DEBUG | account info: "{\"accounts\":[\"DU3232524\"],\"acctProps\":{\"DU3232524\":{\"hasChildAccounts\":false,\"supportsCashQty\":true,\"liteUnderPro\":false,\"noFXConv\":false,\"isProp\":false,\"supportsFractions\":true,\"allowCustomerTime\":false}},\"aliases\":{\"DU3232524\":\"DU3232524\"},\"allowFeatures\":{\"showGFIS\":true,\"showEUCostReport\":false,\"allowEventContract\":true,\"allowFXConv\":true,\"allowFinancialLens\":true,\"allowMTA\":true,\"allowTypeAhead\":true,\"allowEventTrading\":true,\"snapshotRefreshTimeout\":30,\"liteUser\":false,\"showWebNews\":true,\"research\":true,\"debugPnl\":true,\"showTaxOpt\":true,\"showImpactDashboard\":true,\"allowDynAccount\":false,\"allowCrypto\":false,\"allowFA\":false,\"allowLiteUnderPro\":false,\"allowedAssetTypes\":\"STK,CFD,OPT,FOP,WAR,FUT,BAG,PDC,CASH,IND,BOND,BILL,FUND,SLB,News,CMDTY,IOPT,ICU,ICS,PHYSS,CRYPTO\"},\"chartPeriods\":{\"STK\":[\"*\"],\"CFD\":[\"*\"],\"OPT\":[\"2h\",\"1d\",\"2d\",\"1w\",\"1m\"],\"FOP\":[\"2h\",\"1d\",\"2d\",\"1w\",\"1m\"],\"WAR\":[\"*\"],\"IOPT\":[\"*\"],\"FUT\":[\"*\"],\"CASH\":[\"*\"],\"IND\":[\"*\"],\"BOND\":[\"*\"],\"FUND\":[\"*\"],\"CMDTY\":[\"*\"],\"PHYSS\":[\"*\"],\"CRYPTO\":[\"*\"]},\"groups\":[],\"profiles\":[],\"selectedAccount\":\"DU3232524\",\"serverInfo\":{\"serverName\":\"JifH01031\",\"serverVersion\":\"Build 10.32.1b, Nov 22, 2024 1:27:16 PM\"},\"sessionId\":\"67446bf6.00000005\",\"isFT\":false,\"isPaper\":true}"
2024-11-26 08:24:01,266 | __main__ | DEBUG | order search status: 200
2024-11-26 08:24:01,266 | __main__ | INFO | order info: {"orders":[],"snapshot":false}
2024-11-26 08:24:01,571 | __main__ | DEBUG | trades request status: 200
2024-11-26 08:24:01,571 | __main__ | INFO | trades info: []
2024-11-26 08:24:01,572 | __main__ | DEBUG | order data: {"orders": [{"orderType": "LMT", "quantity": 1, "price": 2.5, "tif": "GTC", "outsideRTH": false, "listingExchange": "SMART", "side": "Buy", "conid": 734452809}]}
2024-11-26 08:24:01,572 | __main__ | DEBUG | order detail data: {'orders': [{'orderType': 'LMT', 'quantity': 1, 'price': 2.5, 'tif': 'GTC', 'outsideRTH': False, 'listingExchange': 'SMART', 'side': 'Buy', 'conid': 734452809}]}
2024-11-26 08:24:01,814 | __main__ | DEBUG | order submit status: 400
2024-11-26 08:26:12,356 | __main__ | DEBUG | account request status: 200
2024-11-26 08:26:12,357 | __main__ | INFO | account info: {"accounts":["DU3232524"],"acctProps":{"DU3232524":{"hasChildAccounts":false,"supportsCashQty":true,"liteUnderPro":false,"noFXConv":false,"isProp":false,"supportsFractions":true,"allowCustomerTime":false}},"aliases":{"DU3232524":"DU3232524"},"allowFeatures":{"showGFIS":true,"showEUCostReport":false,"allowEventContract":true,"allowFXConv":true,"allowFinancialLens":true,"allowMTA":true,"allowTypeAhead":true,"allowEventTrading":true,"snapshotRefreshTimeout":30,"liteUser":false,"showWebNews":true,"research":true,"debugPnl":true,"showTaxOpt":true,"showImpactDashboard":true,"allowDynAccount":false,"allowCrypto":false,"allowFA":false,"allowLiteUnderPro":false,"allowedAssetTypes":"STK,CFD,OPT,FOP,WAR,FUT,BAG,PDC,CASH,IND,BOND,BILL,FUND,SLB,News,CMDTY,IOPT,ICU,ICS,PHYSS,CRYPTO"},"chartPeriods":{"STK":["*"],"CFD":["*"],"OPT":["2h","1d","2d","1w","1m"],"FOP":["2h","1d","2d","1w","1m"],"WAR":["*"],"IOPT":["*"],"FUT":["*"],"CASH":["*"],"IND":["*"],"BOND":["*"],"FUND":["*"],"CMDTY":["*"],"PHYSS":["*"],"CRYPTO":["*"]},"groups":[],"profiles":[],"selectedAccount":"DU3232524","serverInfo":{"serverName":"JifH01031","serverVersion":"Build 10.32.1b, Nov 22, 2024 1:27:16 PM"},"sessionId":"67446bf6.00000005","isFT":false,"isPaper":true}
2024-11-26 08:26:12,359 | __main__ | DEBUG | account info: "{\"accounts\":[\"DU3232524\"],\"acctProps\":{\"DU3232524\":{\"hasChildAccounts\":false,\"supportsCashQty\":true,\"liteUnderPro\":false,\"noFXConv\":false,\"isProp\":false,\"supportsFractions\":true,\"allowCustomerTime\":false}},\"aliases\":{\"DU3232524\":\"DU3232524\"},\"allowFeatures\":{\"showGFIS\":true,\"showEUCostReport\":false,\"allowEventContract\":true,\"allowFXConv\":true,\"allowFinancialLens\":true,\"allowMTA\":true,\"allowTypeAhead\":true,\"allowEventTrading\":true,\"snapshotRefreshTimeout\":30,\"liteUser\":false,\"showWebNews\":true,\"research\":true,\"debugPnl\":true,\"showTaxOpt\":true,\"showImpactDashboard\":true,\"allowDynAccount\":false,\"allowCrypto\":false,\"allowFA\":false,\"allowLiteUnderPro\":false,\"allowedAssetTypes\":\"STK,CFD,OPT,FOP,WAR,FUT,BAG,PDC,CASH,IND,BOND,BILL,FUND,SLB,News,CMDTY,IOPT,ICU,ICS,PHYSS,CRYPTO\"},\"chartPeriods\":{\"STK\":[\"*\"],\"CFD\":[\"*\"],\"OPT\":[\"2h\",\"1d\",\"2d\",\"1w\",\"1m\"],\"FOP\":[\"2h\",\"1d\",\"2d\",\"1w\",\"1m\"],\"WAR\":[\"*\"],\"IOPT\":[\"*\"],\"FUT\":[\"*\"],\"CASH\":[\"*\"],\"IND\":[\"*\"],\"BOND\":[\"*\"],\"FUND\":[\"*\"],\"CMDTY\":[\"*\"],\"PHYSS\":[\"*\"],\"CRYPTO\":[\"*\"]},\"groups\":[],\"profiles\":[],\"selectedAccount\":\"DU3232524\",\"serverInfo\":{\"serverName\":\"JifH01031\",\"serverVersion\":\"Build 10.32.1b, Nov 22, 2024 1:27:16 PM\"},\"sessionId\":\"67446bf6.00000005\",\"isFT\":false,\"isPaper\":true}"
2024-11-26 08:26:12,594 | __main__ | DEBUG | order search status: 200
2024-11-26 08:26:12,595 | __main__ | INFO | order info: {"orders":[],"snapshot":true}
2024-11-26 08:26:12,841 | __main__ | DEBUG | trades request status: 200
2024-11-26 08:26:12,842 | __main__ | INFO | trades info: []
2024-11-26 08:26:12,847 | __main__ | DEBUG | order data: {"orders": [{"conid": 734452809, "orderType": "LMT", "quantity": 1, "price": 1.5, "tif": "DAY", "outsideRTH": false, "listingExchange": "SMART", "side": "BUY"}]}
2024-11-26 08:26:12,848 | __main__ | DEBUG | order detail data: {'orders': [{'conid': 734452809, 'orderType': 'LMT', 'quantity': 1, 'price': 1.5, 'tif': 'DAY', 'outsideRTH': False, 'listingExchange': 'SMART', 'side': 'BUY'}]}
2024-11-26 08:26:13,105 | __main__ | DEBUG | order submit status: 400
2024-11-26 08:30:27,016 | __main__ | DEBUG | account request status: 200
2024-11-26 08:30:27,017 | __main__ | INFO | account info: {"accounts":["DU3232524"],"acctProps":{"DU3232524":{"hasChildAccounts":false,"supportsCashQty":true,"liteUnderPro":false,"noFXConv":false,"isProp":false,"supportsFractions":true,"allowCustomerTime":false}},"aliases":{"DU3232524":"DU3232524"},"allowFeatures":{"showGFIS":true,"showEUCostReport":false,"allowEventContract":true,"allowFXConv":true,"allowFinancialLens":true,"allowMTA":true,"allowTypeAhead":true,"allowEventTrading":true,"snapshotRefreshTimeout":30,"liteUser":false,"showWebNews":true,"research":true,"debugPnl":true,"showTaxOpt":true,"showImpactDashboard":true,"allowDynAccount":false,"allowCrypto":false,"allowFA":false,"allowLiteUnderPro":false,"allowedAssetTypes":"STK,CFD,OPT,FOP,WAR,FUT,BAG,PDC,CASH,IND,BOND,BILL,FUND,SLB,News,CMDTY,IOPT,ICU,ICS,PHYSS,CRYPTO"},"chartPeriods":{"STK":["*"],"CFD":["*"],"OPT":["2h","1d","2d","1w","1m"],"FOP":["2h","1d","2d","1w","1m"],"WAR":["*"],"IOPT":["*"],"FUT":["*"],"CASH":["*"],"IND":["*"],"BOND":["*"],"FUND":["*"],"CMDTY":["*"],"PHYSS":["*"],"CRYPTO":["*"]},"groups":[],"profiles":[],"selectedAccount":"DU3232524","serverInfo":{"serverName":"JifH01031","serverVersion":"Build 10.32.1b, Nov 22, 2024 1:27:16 PM"},"sessionId":"67446bf6.00000005","isFT":false,"isPaper":true}
2024-11-26 08:30:27,020 | __main__ | DEBUG | account info: "{\"accounts\":[\"DU3232524\"],\"acctProps\":{\"DU3232524\":{\"hasChildAccounts\":false,\"supportsCashQty\":true,\"liteUnderPro\":false,\"noFXConv\":false,\"isProp\":false,\"supportsFractions\":true,\"allowCustomerTime\":false}},\"aliases\":{\"DU3232524\":\"DU3232524\"},\"allowFeatures\":{\"showGFIS\":true,\"showEUCostReport\":false,\"allowEventContract\":true,\"allowFXConv\":true,\"allowFinancialLens\":true,\"allowMTA\":true,\"allowTypeAhead\":true,\"allowEventTrading\":true,\"snapshotRefreshTimeout\":30,\"liteUser\":false,\"showWebNews\":true,\"research\":true,\"debugPnl\":true,\"showTaxOpt\":true,\"showImpactDashboard\":true,\"allowDynAccount\":false,\"allowCrypto\":false,\"allowFA\":false,\"allowLiteUnderPro\":false,\"allowedAssetTypes\":\"STK,CFD,OPT,FOP,WAR,FUT,BAG,PDC,CASH,IND,BOND,BILL,FUND,SLB,News,CMDTY,IOPT,ICU,ICS,PHYSS,CRYPTO\"},\"chartPeriods\":{\"STK\":[\"*\"],\"CFD\":[\"*\"],\"OPT\":[\"2h\",\"1d\",\"2d\",\"1w\",\"1m\"],\"FOP\":[\"2h\",\"1d\",\"2d\",\"1w\",\"1m\"],\"WAR\":[\"*\"],\"IOPT\":[\"*\"],\"FUT\":[\"*\"],\"CASH\":[\"*\"],\"IND\":[\"*\"],\"BOND\":[\"*\"],\"FUND\":[\"*\"],\"CMDTY\":[\"*\"],\"PHYSS\":[\"*\"],\"CRYPTO\":[\"*\"]},\"groups\":[],\"profiles\":[],\"selectedAccount\":\"DU3232524\",\"serverInfo\":{\"serverName\":\"JifH01031\",\"serverVersion\":\"Build 10.32.1b, Nov 22, 2024 1:27:16 PM\"},\"sessionId\":\"67446bf6.00000005\",\"isFT\":false,\"isPaper\":true}"
2024-11-26 08:30:27,295 | __main__ | DEBUG | order search status: 200
2024-11-26 08:30:27,295 | __main__ | INFO | order info: {"orders":[],"snapshot":true}
2024-11-26 08:30:27,549 | __main__ | DEBUG | trades request status: 200
2024-11-26 08:30:27,550 | __main__ | INFO | trades info: []
2024-11-26 08:30:27,554 | __main__ | DEBUG | order data: {"orders": [{"conid": 734452809, "orderType": "LMT", "price": 1.5, "side": "BUY", "tif": "DAY", "quantity": 1}]}
2024-11-26 08:30:27,554 | __main__ | DEBUG | order detail data: {'orders': [{'conid': 734452809, 'orderType': 'LMT', 'price': 1.5, 'side': 'BUY', 'tif': 'DAY', 'quantity': 1}]}
2024-11-26 08:30:27,851 | __main__ | DEBUG | order submit status: 400
2024-11-26 08:31:55,477 | __main__ | DEBUG | account request status: 200
2024-11-26 08:31:55,478 | __main__ | INFO | account info: {"accounts":["DU3232524"],"acctProps":{"DU3232524":{"hasChildAccounts":false,"supportsCashQty":true,"liteUnderPro":false,"noFXConv":false,"isProp":false,"supportsFractions":true,"allowCustomerTime":false}},"aliases":{"DU3232524":"DU3232524"},"allowFeatures":{"showGFIS":true,"showEUCostReport":false,"allowEventContract":true,"allowFXConv":true,"allowFinancialLens":true,"allowMTA":true,"allowTypeAhead":true,"allowEventTrading":true,"snapshotRefreshTimeout":30,"liteUser":false,"showWebNews":true,"research":true,"debugPnl":true,"showTaxOpt":true,"showImpactDashboard":true,"allowDynAccount":false,"allowCrypto":false,"allowFA":false,"allowLiteUnderPro":false,"allowedAssetTypes":"STK,CFD,OPT,FOP,WAR,FUT,BAG,PDC,CASH,IND,BOND,BILL,FUND,SLB,News,CMDTY,IOPT,ICU,ICS,PHYSS,CRYPTO"},"chartPeriods":{"STK":["*"],"CFD":["*"],"OPT":["2h","1d","2d","1w","1m"],"FOP":["2h","1d","2d","1w","1m"],"WAR":["*"],"IOPT":["*"],"FUT":["*"],"CASH":["*"],"IND":["*"],"BOND":["*"],"FUND":["*"],"CMDTY":["*"],"PHYSS":["*"],"CRYPTO":["*"]},"groups":[],"profiles":[],"selectedAccount":"DU3232524","serverInfo":{"serverName":"JifH01031","serverVersion":"Build 10.32.1b, Nov 22, 2024 1:27:16 PM"},"sessionId":"67446bf6.00000005","isFT":false,"isPaper":true}
2024-11-26 08:31:55,480 | __main__ | DEBUG | account info: "{\"accounts\":[\"DU3232524\"],\"acctProps\":{\"DU3232524\":{\"hasChildAccounts\":false,\"supportsCashQty\":true,\"liteUnderPro\":false,\"noFXConv\":false,\"isProp\":false,\"supportsFractions\":true,\"allowCustomerTime\":false}},\"aliases\":{\"DU3232524\":\"DU3232524\"},\"allowFeatures\":{\"showGFIS\":true,\"showEUCostReport\":false,\"allowEventContract\":true,\"allowFXConv\":true,\"allowFinancialLens\":true,\"allowMTA\":true,\"allowTypeAhead\":true,\"allowEventTrading\":true,\"snapshotRefreshTimeout\":30,\"liteUser\":false,\"showWebNews\":true,\"research\":true,\"debugPnl\":true,\"showTaxOpt\":true,\"showImpactDashboard\":true,\"allowDynAccount\":false,\"allowCrypto\":false,\"allowFA\":false,\"allowLiteUnderPro\":false,\"allowedAssetTypes\":\"STK,CFD,OPT,FOP,WAR,FUT,BAG,PDC,CASH,IND,BOND,BILL,FUND,SLB,News,CMDTY,IOPT,ICU,ICS,PHYSS,CRYPTO\"},\"chartPeriods\":{\"STK\":[\"*\"],\"CFD\":[\"*\"],\"OPT\":[\"2h\",\"1d\",\"2d\",\"1w\",\"1m\"],\"FOP\":[\"2h\",\"1d\",\"2d\",\"1w\",\"1m\"],\"WAR\":[\"*\"],\"IOPT\":[\"*\"],\"FUT\":[\"*\"],\"CASH\":[\"*\"],\"IND\":[\"*\"],\"BOND\":[\"*\"],\"FUND\":[\"*\"],\"CMDTY\":[\"*\"],\"PHYSS\":[\"*\"],\"CRYPTO\":[\"*\"]},\"groups\":[],\"profiles\":[],\"selectedAccount\":\"DU3232524\",\"serverInfo\":{\"serverName\":\"JifH01031\",\"serverVersion\":\"Build 10.32.1b, Nov 22, 2024 1:27:16 PM\"},\"sessionId\":\"67446bf6.00000005\",\"isFT\":false,\"isPaper\":true}"
